name,category,barcode,brand,id,manufacturer,image_urls,base_price,offer_price,promotion
"G-1131 Носки женские, с высокой пяткой  р-23 бежевый",Носки,4690678028046,ХОХ,110370,ХОХ ТД ООО,https://api.bonjour-dv.ru/public_v1/products/110370/images/d8743a1d0c060361e030.jpg,104,104,
Носки ХОХ женские сиреневый размер 25,Носки,4690678065027,ХОХ,110367,ХОХ ТД ООО,https://api.bonjour-dv.ru/public_v1/products/110367/images/d0281c0e068301c0c0c0.jpg,109,109,
Носки ХОХ женские сиреневый размер 23,Носки,4690678065010,ХОХ,110366,ХОХ ТД ООО,https://api.bonjour-dv.ru/public_v1/products/110366/images/d0281c0e068301c0c0c0.jpg,109,109,
Носки ХОХ женские с высокой пяткой серый размер 25,Носки,4690678028039,ХОХ,110364,ХОХ ТД ООО,https://api.bonjour-dv.ru/public_v1/products/110364/images/c8743a1d05020361e020.jpg,104,104,
Носки Hobby Line женские сеточка размер 36-40,Носки,6968339006718,Hobby Line,110204,Китай,https://api.bonjour-dv.ru/public_v1/products/110204/images/28140a0d0343400000.jpg,58,58,
Hobby Line Носки жен 36-39  укорочен. Нжу507-3,Носки,6968339000334,Китай,110199,Китай,https://api.bonjour-dv.ru/public_v1/products/110199/images/70380e060301800000.jpg,96,96,
Подследники Hobby Line 30 Den белые 2 пары,Носки,6938339140675,Hobby Line,109863,Китай,https://api.bonjour-dv.ru/public_v1/products/109863/images/6c27119d8cc661b000.jpg,42,42,
Полотенце 50*90 махр ПЦ-2602-4450 цв.10000,Полотенца,4605865598875,Полотенца ОТК,109560,Текстиль Полотенца,https://api.bonjour-dv.ru/public_v1/products/109560/images/b87024162e469ac508.jpg,702,702,
"КПБ 2.0 перкаль ""Унисон"" (70х70  Ирланд.кружево кн",Постельное белье,4630077751909,ОТК,109512,ОТК,https://api.bonjour-dv.ru/public_v1/products/109512/images/16297120938120d321d3.jpg,3628,3628,
Жидкость для мытья посуды Lion Korea Chamgreen Сода и лимонная кислота рефил с носиком рефил с носиком 1.2 л,Для мытья посуды,8806325622710,Lion Korea,97975,CJ LION Корея,https://api.bonjour-dv.ru/public_v1/products/97975/images/1f334b1f0f371f69.jpg,442,442,
Белизна ЗАВХОЗ 1л Люкс,Универсальные,4612751220017,Завхоз ТМ,97919,УМКА,https://api.bonjour-dv.ru/public_v1/products/97919/images/20301c0e070301c0e060.jpg,51,51,
Белизна ЗАВХОЗ 1л Гель,Универсальные,4607034811181,Завхоз ТМ,97918,УМКА,https://api.bonjour-dv.ru/public_v1/products/97918/images/18080c070381c0e010.jpg,101,101,
Шампунь д/чистки ковров  БОЛЬШАЯ СТИРКА 1000 г,Для мебели и ковров,4602984016198,Большая стирка ,97663,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/97663/images/6060616060e0c0c.jpg,361,271,25
Туалетный блок Domestos Power 5+ Трио Ледяная Магнолия 3*55 гp,Таблетки для сантехники,8720181014093,Domestos,96998,Юнилевер Русь ООО,https://api.bonjour-dv.ru/public_v1/products/96998/images/2305333f132b3717.jpg,593,593,
Туалетный блок Domestos Power 5+ Трио Свежесть Океана 3*55 гp,Таблетки для сантехники,8720181014079,Domestos,96997,Юнилевер Русь ООО,https://api.bonjour-dv.ru/public_v1/products/96997/images/23133727030b2b17.jpg,593,593,
Туалетный блок Domestos Power 5+ Трио Свежесть Лайма 3*55 гp,Таблетки для сантехники,8720181014086,Domestos,96996,Юнилевер Русь ООО,https://api.bonjour-dv.ru/public_v1/products/96996/images/1622363a02321600.jpg,593,593,
Туалетный блок Domestos Power 5+ Duo Ледяная Магнолия 2X55 гр,Таблетки для сантехники,8710522587638,Domestos,96995,Юнилевер Русь ООО,https://api.bonjour-dv.ru/public_v1/products/96995/images/1717173717272f33.jpg,457,457,
Чистящий гель Cif Бодрящий цитрус 750 мл,Универсальные,8714100798928,Cif,96994,Юнилевер Русь ООО,https://api.bonjour-dv.ru/public_v1/products/96994/images/c0c0c0c0c0c00.jpg,404,404,
Средство для мытья окон и стекол Нико Лимон 500 мл,Для окон и зеркал,4607066813009,Нико,96565,Алва,https://api.bonjour-dv.ru/public_v1/products/96565/images/c04140c0c0c0c06.jpg,155,155,
Средство для мытья окон и стекол Никосил Весенняя свежесть 500 мл,Для окон и зеркал,4607066813016,Никосил,96563,Алва,https://api.bonjour-dv.ru/public_v1/products/96563/images/c0c0c0c0c0c0c04.jpg,155,155,
Нейтрализатор запаха Five Plus Original 350 мл,Поглотители запаха,4602984014231,Five Plus,96099,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/96099/images/6f6f6f7f2d3f1d07.jpg,261,261,
Пятновыводитель Большая стирка  для детского белья 1 л,"Отбеливатели, пятновыводители",4602984016266,Большая стирка ,96098,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/96098/images/20301c0c06030180e070.jpg,384,384,
Средство для мытья окон и стекол Green Love 500 мл,Для окон и зеркал,4602984015085,Green Love,96092,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/96092/images/1f3f1f7e2c1c1d03.jpg,296,237,20
Гель для стирки Green Love для белого и цветного белья 1.35 л,Гели и жидкие средства для стирки,4602984014996,Green Love,96078,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/96078/images/f131b47430f0606.jpg,694,694,
"Чистящ.ср-во ""Sanfor д/труб"" (профилактика и дезинфекция) 750 мл",Для прочистки труб,4602984011315,Sanfor,96077,Ступинский химический завод ЗАО,https://api.bonjour-dv.ru/public_v1/products/96077/images/c0c0c0c0c0c0c0c.jpg,230,230,
BREF De Luxe Нежная магнолия 50 г,Таблетки для сантехники,9000101416879,Bref,95991,Henkel,"https://api.bonjour-dv.ru/public_v1/products/95991/images/e1b1b3b2333070e.jpg,https://api.bonjour-dv.ru/public_v1/products/95991/images/01e8f344a5db4cd6ea77f8.jpg",271,271,
Туалетная бумага влажная Zewa Детская влажная 40 листов,Туалетная бумага,7322540796551,Zewa,37570,SCA Hygiene Products Russia,https://api.bonjour-dv.ru/public_v1/products/37570/images/71fa711d4b86b1c400.jpg,261,261,
Туалетная бумага влажная Zewa Миндальное молочко 40 листов,Туалетная бумага,7322540796179,Zewa,37569,SCA Hygiene Products Russia,https://api.bonjour-dv.ru/public_v1/products/37569/images/cda79aa76ec400.jpg,261,261,
Дезодорант-антиперспирант спрей Deonica Max-protection 5в1 for MEN 200 мл,Спреи,4600104031083,Deonica,37553,Арнест,https://api.bonjour-dv.ru/public_v1/products/37553/images/30180c04020100c06030.jpg,268,268,
Мицеллярная вода Черный Жемчуг 250мл,Мицеллярная вода,4605922315711,Черный жемчуг,37512,Юнилевер Русь ООО,https://api.bonjour-dv.ru/public_v1/products/37512/images/3038140e060380c0c070.jpg,295,295,
Чистая Линия мицеллярная вода цветочная 3 в 1 100 мл,Мицеллярная вода,4605922317241,Чистая линия,37509,Юнилевер Русь ООО,"https://api.bonjour-dv.ru/public_v1/products/37509/images/30180e07038180c070.jpg,https://api.bonjour-dv.ru/public_v1/products/37509/images/01c7e3f1f8dc6e3f9bcfa7.jpg,https://api.bonjour-dv.ru/public_v1/products/37509/images/c1c0c0c0c0c0c14.jpg,https://api.bonjour-dv.ru/public_v1/products/37509/images/101010303030700.jpg,https://api.bonjour-dv.ru/public_v1/products/37509/images/c0c0c0c0c0c0c14.jpg",164,164,
"Маска для волос На козьем молоке Кедровое масло, солод Укрепление и восстановление 30мл",Маски для волос,4607051799523,Народные рецепты,37472,Фитокосметик ООО,https://api.bonjour-dv.ru/public_v1/products/37472/images/34361e0f07c361a000.jpg,65,65,
"Маска для волос Дегтярная Репейное масло, хмель Для ускорения роста 30мл",Маски для волос,4607051799530,Народные рецепты,37471,Фитокосметик ООО,https://api.bonjour-dv.ru/public_v1/products/37471/images/01a8ce753e9d8f6693c9bc.jpg,65,65,
Гель для бритья Gillette Fusion proglide sensitive Active Sport для чувствительной кожи 170 мл,Средства для бритья,7702018357970,Gillette,37454,Procter & Gamble,"https://api.bonjour-dv.ru/public_v1/products/37454/images/dc6633198cc6633190d8.jpg,https://api.bonjour-dv.ru/public_v1/products/37454/images/70381c0e06030180c070.jpg,https://api.bonjour-dv.ru/public_v1/products/37454/images/0f0f83c5e0f0f85c3019.jpg,https://api.bonjour-dv.ru/public_v1/products/37454/images/010eb75faed5cbf5fac10b.jpg,https://api.bonjour-dv.ru/public_v1/products/37454/images/4f259fcce6f3792ce041.jpg,https://api.bonjour-dv.ru/public_v1/products/37454/images/671687c3e3f379f57a89.jpg",843,843,
Зубная паста Aquafresh Сияющая белизна Сияющая белизна 100 мл,Зубные пасты,3830029294008,Aquafresh,37433,AQUAFRESH,https://api.bonjour-dv.ru/public_v1/products/37433/images/34552b10000000.jpg,207,207,
Пена для бритья Gillette Series Sensitive для чувствительной кожи 250 мл,Средства для бритья,3014260214678,Gillette,37424,Procter & Gamble,https://api.bonjour-dv.ru/public_v1/products/37424/images/70381c0e070381c0e070.jpg,350,350,
Крем-гель для душа Palmolive Гурмэ СПА Ежевичный Мусс 250 мл,Гели для душа,8718951180369,Palmolive,37419,Колгейт-Палмолив АО,"https://api.bonjour-dv.ru/public_v1/products/37419/images/7024180c07038180c048.jpg,https://api.bonjour-dv.ru/public_v1/products/37419/images/06070787838143a34000.jpg,https://api.bonjour-dv.ru/public_v1/products/37419/images/9bd24cad46d64a671652.jpg,https://api.bonjour-dv.ru/public_v1/products/37419/images/1e1e0c0c1c0e0c0c.jpg",354,354,
Пена для бритья Gillette Series Conditioning питающая и тонизирующая 250 мл,Средства для бритья,3014260258276,Gillette,37399,Procter & Gamble,https://api.bonjour-dv.ru/public_v1/products/37399/images/70381c0e070381c0e070.jpg,340,340,
Бальзам-ополаскиватель для волос Pantene Дополнительный объем  360 мл,"Бальзамы, кондиционеры, ополаскиватели",5013965699672,Pantene,37396,Procter & Gamble,https://api.bonjour-dv.ru/public_v1/products/37396/images/702c1c0e070381c0c060.jpg,523,523,
LION З/паста DENTOR Clear Max Ментол 140 г,Зубные пасты,4903301055280,Lion,37388,LION Япония,https://api.bonjour-dv.ru/public_v1/products/37388/images/301c06020180c06000.jpg,366,366,
Крем-гель для душа Palmolive Натурэль Интенсивное увлажнение олива и увлажняющее молочко 750 мл,Гели для душа,8850006534182,Palmolive,37393,Колгейт-Палмолив АО,"https://api.bonjour-dv.ru/public_v1/products/37393/images/3010120e07030180c060.jpg,https://api.bonjour-dv.ru/public_v1/products/37393/images/091c924924930924b249.jpg,https://api.bonjour-dv.ru/public_v1/products/37393/images/782d66e934da70941e4b.jpg,https://api.bonjour-dv.ru/public_v1/products/37393/images/c16060e0e0e0c0c.jpg",661,562,15
Бритвенный станок Venus Extra Smooth 1 шт,"Станки, кассеты",7702018018932,Venus,37387,Procter & Gamble,"https://api.bonjour-dv.ru/public_v1/products/37387/images/606830180c0603c19060.jpg,https://api.bonjour-dv.ru/public_v1/products/37387/images/607c321d0e8743819060.jpg,https://api.bonjour-dv.ru/public_v1/products/37387/images/236dada4d3293c0f47c8.jpg,https://api.bonjour-dv.ru/public_v1/products/37387/images/010e8747239189c74b4580.jpg,https://api.bonjour-dv.ru/public_v1/products/37387/images/012e1ab931e30b85522fb6.jpg,https://api.bonjour-dv.ru/public_v1/products/37387/images/012ee3722d8249b4db2d8e.jpg,https://api.bonjour-dv.ru/public_v1/products/37387/images/016e1eaf31e32b95522fb6.jpg,https://api.bonjour-dv.ru/public_v1/products/37387/images/010ca556b9daeebd4f5dae.jpg",1197,1197,
Крем Люкс (футляр) 40г,"Кремы, сыворотки",4600936181246,Svoboda,37374,Свобода,https://api.bonjour-dv.ru/public_v1/products/37374/images/6030180e07030180c060.jpg,137,137,
Крем-мыло жидкое Dove Красота и уход 250 мл,Жидкое мыло,4000388177000,Dove,37356,Юнилевер Русь ООО,"https://api.bonjour-dv.ru/public_v1/products/37356/images/3010121c0e038160c060.jpg,https://api.bonjour-dv.ru/public_v1/products/37356/images/e57d6767c7636666.jpg",469,469,
Гель для бритья Gillette Mach3 Complete Defense для мягкого бритья 200 мл,Средства для бритья,7702018088485,Gillette,37742,Procter & Gamble,"https://api.bonjour-dv.ru/public_v1/products/37742/images/dc6e331988c46321b0d8.jpg,https://api.bonjour-dv.ru/public_v1/products/37742/images/6038180e06030180c060.jpg,https://api.bonjour-dv.ru/public_v1/products/37742/images/01269349a4f2791c8a3ffe.jpg",550,550,
Мыло туалетное Детское Нейтральное 4*75г,Туалетное мыло,4601313010814,Детское Весна,37722,Весна ОАО ПКК,https://api.bonjour-dv.ru/public_v1/products/37722/images/379b1bb4c93300.jpg,112,112,
Гель-уход для душа Nivea Увлажнение и Забота 750 мл,Гели для душа,4005808159628,Nivea,37733,Beiersdorf AG,https://api.bonjour-dv.ru/public_v1/products/37733/images/d0ce5c2c0717892ee5bc.jpg,552,552,
Зубная паста Новый жемчуг Шалфей с кальцием 50 мл,Зубные пасты,4600697174280,Новый жемчуг,37716,Невская Косметика АО,"https://api.bonjour-dv.ru/public_v1/products/37716/images/30329c47e0100000.jpg,https://api.bonjour-dv.ru/public_v1/products/37716/images/307432190c8643a1d000.jpg",76,76,
Прокладки гигиенические Naturella Ultra Night Duo с ароматом ромашки 14 шт,Гигиенические прокладки,4015400436058,Naturella,37714,Procter & Gamble,"https://api.bonjour-dv.ru/public_v1/products/37714/images/9c4c243c3e1c8a9400.jpg,https://api.bonjour-dv.ru/public_v1/products/37714/images/01f2964f0e4729dcfa35b2.jpg,https://api.bonjour-dv.ru/public_v1/products/37714/images/01a4c341b0f47a359acd06.jpg,https://api.bonjour-dv.ru/public_v1/products/37714/images/015eac2f83d2ccc5130d26.jpg,https://api.bonjour-dv.ru/public_v1/products/37714/images/0160d44ea4d1a98bfbbd20.jpg,https://api.bonjour-dv.ru/public_v1/products/37714/images/01f2eb58b075ae4743cd0c.jpg,https://api.bonjour-dv.ru/public_v1/products/37714/images/01ac9d60a58749a453adde.jpg",301,301,
"Зубная паста Пародонтол Зеленый чай, Фтор, Витамины А и Е (ламинированная туба) 130/124г",Зубные пасты,4600936241261,Пародонтол,37706,Свобода,https://api.bonjour-dv.ru/public_v1/products/37706/images/5561000000.jpg,109,109,
